日期,货品ID,货品编码,货品名称,仓库名称,期初总量,期初良品,期初次品,入库总量,入库良品,入库次品,良品盘盈,次品盘盈,出库总量,良品销售发货,良品其他出库,次品出库,良品盘亏,次品盘亏,期末总量,期末良品,期末次品,采购在途,调拨在途,退仓调拨在途,调账出库总量,调账出库良品,调账出库次品,调整出库总量,调整出库良品,调整出库次品,调账入库总量,调入出库良品,调账入库次品,调整入库总量,调入出库良品,调整入库次品
2018-04-14,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟宁波保税1号仓,278,0,278,0,0,0,0,0,0,0,0,0,0,0,278,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14,542176430821,708390000203,GracelandFruit全美苹果 混合果干 454克,菜鸟宁波保税1号仓,354,0,354,0,0,0,0,0,0,0,0,0,0,0,354,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,521786983343,XY521068155265,Graceland Fruit 整粒蔓越莓果干 1000克,菜鸟上海保税1号仓,82,82,0,0,0,0,0,0,2,2,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟上海保税1号仓,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,521798656939,XY521074725008,Graceland Fruit 蔓越莓切片果干 1000克,菜鸟上海保税1号仓,198,198,0,0,0,0,0,0,2,2,0,0,0,0,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,521798716403,XY521077912497,Graceland Fruit 蓝莓果干 1000克,菜鸟上海保税1号仓,79,79,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟上海保税1号仓,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,521799426484,XY521074249153,Graceland Fruit 酸樱桃果干 1000克,菜鸟上海保税1号仓,122,122,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟上海保税1号仓,51,51,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟上海保税1号仓,25,25,0,0,0,0,0,0,2,0,2,0,2,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,562082510339,8802534778019,Graceland Fruit整粒蔓越莓黑巧克力,菜鸟上海保税1号仓,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,562106910483,8802534778002,Graceland Fruit蓝莓黑巧克力,菜鸟上海保税1号仓,2105,2105,0,0,0,0,0,0,0,0,0,0,0,0,2105,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,521783799351,XY521067771349,Graceland Fruit 整粒蔓越莓果干 40克,菜鸟宁波保税1号仓,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟宁波保税1号仓,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟宁波保税1号仓,278,0,278,0,0,0,0,0,0,0,0,0,0,0,278,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,542176430821,708390000203,GracelandFruit全美苹果 混合果干 454克,菜鸟宁波保税1号仓,354,0,354,0,0,0,0,0,0,0,0,0,0,0,354,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,521786983343,XY521068155265,Graceland Fruit 整粒蔓越莓果干 1000克,菜鸟上海保税1号仓,84,84,0,0,0,0,0,0,2,2,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟上海保税1号仓,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,521798656939,XY521074725008,Graceland Fruit 蔓越莓切片果干 1000克,菜鸟上海保税1号仓,200,200,0,0,0,0,0,0,2,2,0,0,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,521798716403,XY521077912497,Graceland Fruit 蓝莓果干 1000克,菜鸟上海保税1号仓,81,81,0,0,0,0,0,0,2,2,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟上海保税1号仓,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,521799426484,XY521074249153,Graceland Fruit 酸樱桃果干 1000克,菜鸟上海保税1号仓,124,124,0,0,0,0,0,0,2,2,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟上海保税1号仓,51,51,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟上海保税1号仓,26,26,0,0,0,0,0,0,1,1,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,562082510339,8802534778019,Graceland Fruit整粒蔓越莓黑巧克力,菜鸟上海保税1号仓,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,562106910483,8802534778002,Graceland Fruit蓝莓黑巧克力,菜鸟上海保税1号仓,2107,2107,0,0,0,0,0,0,2,2,0,0,0,0,2105,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,521783799351,XY521067771349,Graceland Fruit 整粒蔓越莓果干 40克,菜鸟宁波保税1号仓,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟宁波保税1号仓,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟宁波保税1号仓,278,0,278,0,0,0,0,0,0,0,0,0,0,0,278,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,542176430821,708390000203,GracelandFruit全美苹果 混合果干 454克,菜鸟宁波保税1号仓,354,0,354,0,0,0,0,0,0,0,0,0,0,0,354,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,521786983343,XY521068155265,Graceland Fruit 整粒蔓越莓果干 1000克,菜鸟上海保税1号仓,88,88,0,0,0,0,0,0,4,4,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟上海保税1号仓,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,521798656939,XY521074725008,Graceland Fruit 蔓越莓切片果干 1000克,菜鸟上海保税1号仓,201,201,0,0,0,0,0,0,1,1,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,521798716403,XY521077912497,Graceland Fruit 蓝莓果干 1000克,菜鸟上海保税1号仓,83,83,0,0,0,0,0,0,2,2,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟上海保税1号仓,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,521799426484,XY521074249153,Graceland Fruit 酸樱桃果干 1000克,菜鸟上海保税1号仓,124,124,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟上海保税1号仓,51,51,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟上海保税1号仓,26,26,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,562082510339,8802534778019,Graceland Fruit整粒蔓越莓黑巧克力,菜鸟上海保税1号仓,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,562106910483,8802534778002,Graceland Fruit蓝莓黑巧克力,菜鸟上海保税1号仓,2107,2107,0,0,0,0,0,0,0,0,0,0,0,0,2107,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,521783799351,XY521067771349,Graceland Fruit 整粒蔓越莓果干 40克,菜鸟宁波保税1号仓,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟宁波保税1号仓,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟宁波保税1号仓,278,0,278,0,0,0,0,0,0,0,0,0,0,0,278,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,542176430821,708390000203,GracelandFruit全美苹果 混合果干 454克,菜鸟宁波保税1号仓,354,0,354,0,0,0,0,0,0,0,0,0,0,0,354,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,521786983343,XY521068155265,Graceland Fruit 整粒蔓越莓果干 1000克,菜鸟上海保税1号仓,88,88,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟上海保税1号仓,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,521798656939,XY521074725008,Graceland Fruit 蔓越莓切片果干 1000克,菜鸟上海保税1号仓,203,203,0,0,0,0,0,0,2,2,0,0,0,0,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,521798716403,XY521077912497,Graceland Fruit 蓝莓果干 1000克,菜鸟上海保税1号仓,85,85,0,0,0,0,0,0,2,2,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟上海保税1号仓,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,521799426484,XY521074249153,Graceland Fruit 酸樱桃果干 1000克,菜鸟上海保税1号仓,124,124,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟上海保税1号仓,51,51,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟上海保税1号仓,27,27,0,0,0,0,0,0,1,1,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,562082510339,8802534778019,Graceland Fruit整粒蔓越莓黑巧克力,菜鸟上海保税1号仓,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,562106910483,8802534778002,Graceland Fruit蓝莓黑巧克力,菜鸟上海保税1号仓,2107,2107,0,0,0,0,0,0,0,0,0,0,0,0,2107,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,521783799351,XY521067771349,Graceland Fruit 整粒蔓越莓果干 40克,菜鸟宁波保税1号仓,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟宁波保税1号仓,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟宁波保税1号仓,278,0,278,0,0,0,0,0,0,0,0,0,0,0,278,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,542176430821,708390000203,GracelandFruit全美苹果 混合果干 454克,菜鸟宁波保税1号仓,354,0,354,0,0,0,0,0,0,0,0,0,0,0,354,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,521786983343,XY521068155265,Graceland Fruit 整粒蔓越莓果干 1000克,菜鸟上海保税1号仓,89,89,0,0,0,0,0,0,1,1,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟上海保税1号仓,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,521798656939,XY521074725008,Graceland Fruit 蔓越莓切片果干 1000克,菜鸟上海保税1号仓,203,203,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,521798716403,XY521077912497,Graceland Fruit 蓝莓果干 1000克,菜鸟上海保税1号仓,86,86,0,0,0,0,0,0,1,1,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟上海保税1号仓,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,521799426484,XY521074249153,Graceland Fruit 酸樱桃果干 1000克,菜鸟上海保税1号仓,124,124,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟上海保税1号仓,51,51,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟上海保税1号仓,27,27,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,562082510339,8802534778019,Graceland Fruit整粒蔓越莓黑巧克力,菜鸟上海保税1号仓,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,562106910483,8802534778002,Graceland Fruit蓝莓黑巧克力,菜鸟上海保税1号仓,2107,2107,0,0,0,0,0,0,0,0,0,0,0,0,2107,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,521783799351,XY521067771349,Graceland Fruit 整粒蔓越莓果干 40克,菜鸟宁波保税1号仓,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟宁波保税1号仓,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟宁波保税1号仓,278,0,278,0,0,0,0,0,0,0,0,0,0,0,278,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,542176430821,708390000203,GracelandFruit全美苹果 混合果干 454克,菜鸟宁波保税1号仓,354,0,354,0,0,0,0,0,0,0,0,0,0,0,354,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,521786983343,XY521068155265,Graceland Fruit 整粒蔓越莓果干 1000克,菜鸟上海保税1号仓,92,92,0,0,0,0,0,0,3,3,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟上海保税1号仓,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,521798656939,XY521074725008,Graceland Fruit 蔓越莓切片果干 1000克,菜鸟上海保税1号仓,204,204,0,0,0,0,0,0,1,1,0,0,0,0,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,521798716403,XY521077912497,Graceland Fruit 蓝莓果干 1000克,菜鸟上海保税1号仓,90,90,0,0,0,0,0,0,4,4,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟上海保税1号仓,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,521799426484,XY521074249153,Graceland Fruit 酸樱桃果干 1000克,菜鸟上海保税1号仓,124,124,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟上海保税1号仓,52,52,0,0,0,0,0,0,1,1,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟上海保税1号仓,27,27,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,562082510339,8802534778019,Graceland Fruit整粒蔓越莓黑巧克力,菜鸟上海保税1号仓,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,562106910483,8802534778002,Graceland Fruit蓝莓黑巧克力,菜鸟上海保税1号仓,2107,2107,0,0,0,0,0,0,0,0,0,0,0,0,2107,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,521783799351,XY521067771349,Graceland Fruit 整粒蔓越莓果干 40克,菜鸟宁波保税1号仓,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟宁波保税1号仓,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,542151364809,708390000210,GracelandFruit莓果橙皮 混合果干 454克,菜鸟宁波保税1号仓,278,0,278,0,0,0,0,0,0,0,0,0,0,0,278,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,542151596151,708390000227,GracelandFruit芒果莓果 混合果干 454克,菜鸟宁波保税1号仓,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,542176430821,708390000203,GracelandFruit全美苹果 混合果干 454克,菜鸟宁波保税1号仓,354,0,354,0,0,0,0,0,0,0,0,0,0,0,354,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,521786983343,XY521068155265,Graceland Fruit 整粒蔓越莓果干 1000克,菜鸟上海保税1号仓,94,94,0,0,0,0,0,0,2,2,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,521795141212,XY521078390258,Graceland Fruit 整粒蔓越莓果干 226.8克,菜鸟上海保税1号仓,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,11472,0,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,521798656939,XY521074725008,Graceland Fruit 蔓越莓切片果干 1000克,菜鸟上海保税1号仓,205,205,0,0,0,0,0,0,1,1,0,0,0,0,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,521798716403,XY521077912497,Graceland Fruit 蓝莓果干 1000克,菜鸟上海保税1号仓,92,92,0,0,0,0,0,0,2,2,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,521799186703,XY521073901132,Graceland Fruit 蓝莓果干 141.7克,菜鸟上海保税1号仓,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,4303,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
